,Position,Track Name,Artist,Streams,URL,0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
223,,,,,,,0.0923,https://api.spotify.com/v1/audio-analysis/5KawlOMHjWeUjQtnuRs22c,0.645,229773.0,0.862,5KawlOMHjWeUjQtnuRs22c,0.0,11.0,0.192,-4.757,0.0,0.0965,119.991,4.0,https://api.spotify.com/v1/tracks/5KawlOMHjWeUjQtnuRs22c,audio_features,spotify:track:5KawlOMHjWeUjQtnuRs22c,0.798
224,,,,,,,0.151,https://api.spotify.com/v1/audio-analysis/7CmWXD3w1xOO53AAO4LRVQ,0.37,295600.0,0.8,7CmWXD3w1xOO53AAO4LRVQ,3.33e-06,7.0,0.089,-3.403,1.0,0.0436,161.934,4.0,https://api.spotify.com/v1/tracks/7CmWXD3w1xOO53AAO4LRVQ,audio_features,spotify:track:7CmWXD3w1xOO53AAO4LRVQ,0.451
225,,,,,,,0.328,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,0.701,194088.0,0.425,2Fxmhks0bxGSBdJ92vM42m,0.13,7.0,0.1,-10.965,1.0,0.375,135.128,4.0,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m,0.562
226,,,,,,,0.0345,https://api.spotify.com/v1/audio-analysis/0N8Xztr4pBHJ7V0moJWhbO,0.673,235241.0,0.85,0N8Xztr4pBHJ7V0moJWhbO,1.14e-05,2.0,0.0943,-5.021,1.0,0.0337,100.008,4.0,https://api.spotify.com/v1/tracks/0N8Xztr4pBHJ7V0moJWhbO,audio_features,spotify:track:0N8Xztr4pBHJ7V0moJWhbO,0.793
227,,,,,,,0.124,https://api.spotify.com/v1/audio-analysis/4evmHXcjt3bTUHD1cvny97,0.64,197867.0,0.648,4evmHXcjt3bTUHD1cvny97,0.0,5.0,0.0802,-8.113,0.0,0.187,92.977,4.0,https://api.spotify.com/v1/tracks/4evmHXcjt3bTUHD1cvny97,audio_features,spotify:track:4evmHXcjt3bTUHD1cvny97,0.548
228,,,,,,,0.0839,https://api.spotify.com/v1/audio-analysis/7iXHLtPosbHvglVSJ4rxLq,0.505,236253.0,0.791,7iXHLtPosbHvglVSJ4rxLq,0.0,8.0,0.187,-3.729,1.0,0.0308,169.964,4.0,https://api.spotify.com/v1/tracks/7iXHLtPosbHvglVSJ4rxLq,audio_features,spotify:track:7iXHLtPosbHvglVSJ4rxLq,0.425
229,,,,,,,0.00118,https://api.spotify.com/v1/audio-analysis/6ODZT1FGTE2q4two05giS1,0.557,302493.0,0.917,6ODZT1FGTE2q4two05giS1,0.00914,7.0,0.419,-3.426,0.0,0.0757,158.0,4.0,https://api.spotify.com/v1/tracks/6ODZT1FGTE2q4two05giS1,audio_features,spotify:track:6ODZT1FGTE2q4two05giS1,0.653
230,,,,,,,0.0156,https://api.spotify.com/v1/audio-analysis/39LyUQIy7idLxPdsjyZsxe,0.556,224747.0,0.833,39LyUQIy7idLxPdsjyZsxe,0.0,5.0,0.0659,-5.29,1.0,0.0402,125.07,4.0,https://api.spotify.com/v1/tracks/39LyUQIy7idLxPdsjyZsxe,audio_features,spotify:track:39LyUQIy7idLxPdsjyZsxe,0.374
231,,,,,,,0.581,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,0.825,233713.0,0.652,7qiZfU4dY1lWllzX7mPBI3,0.0,1.0,0.0931,-3.183,0.0,0.0802,95.977,4.0,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.931
232,,,,,,,0.0851,https://api.spotify.com/v1/audio-analysis/7H5uStZMOGpcVw7eW0eyTi,0.63,232440.0,0.8,7H5uStZMOGpcVw7eW0eyTi,0.0,2.0,0.0618,-3.427,1.0,0.036,90.02,4.0,https://api.spotify.com/v1/tracks/7H5uStZMOGpcVw7eW0eyTi,audio_features,spotify:track:7H5uStZMOGpcVw7eW0eyTi,0.717
233,,,,,,,0.0286,https://api.spotify.com/v1/audio-analysis/7a7EIFzJLd7lcDRgThMQgm,0.379,295600.0,0.69,7a7EIFzJLd7lcDRgThMQgm,0.0,4.0,0.335,-4.79,1.0,0.0549,173.716,4.0,https://api.spotify.com/v1/tracks/7a7EIFzJLd7lcDRgThMQgm,audio_features,spotify:track:7a7EIFzJLd7lcDRgThMQgm,0.288
234,,,,,,,0.553,https://api.spotify.com/v1/audio-analysis/5RbMlPFL4gVyEHW2lEOuzG,0.519,328627.0,0.666,5RbMlPFL4gVyEHW2lEOuzG,0.000169,10.0,0.0948,-6.163,1.0,0.0262,149.839,4.0,https://api.spotify.com/v1/tracks/5RbMlPFL4gVyEHW2lEOuzG,audio_features,spotify:track:5RbMlPFL4gVyEHW2lEOuzG,0.461
235,,,,,,,0.074,https://api.spotify.com/v1/audio-analysis/4IubwxgmXeZtDtYjTaT9gN,0.442,324053.0,0.748,4IubwxgmXeZtDtYjTaT9gN,0.0,6.0,0.1,-5.448,1.0,0.0302,89.956,4.0,https://api.spotify.com/v1/tracks/4IubwxgmXeZtDtYjTaT9gN,audio_features,spotify:track:4IubwxgmXeZtDtYjTaT9gN,0.493
236,,,,,,,0.524,https://api.spotify.com/v1/audio-analysis/6LsAAHotRLMOHfCsSfYCsz,0.692,190800.0,0.809,6LsAAHotRLMOHfCsSfYCsz,0.0,2.0,0.147,-4.198,1.0,0.0602,123.911,4.0,https://api.spotify.com/v1/tracks/6LsAAHotRLMOHfCsSfYCsz,audio_features,spotify:track:6LsAAHotRLMOHfCsSfYCsz,0.864
237,,,,,,,0.00505,https://api.spotify.com/v1/audio-analysis/7BwkDMUfGl0yttRXS13SAO,0.606,213747.0,0.881,7BwkDMUfGl0yttRXS13SAO,0.0,10.0,0.0412,-3.141,1.0,0.0647,125.479,4.0,https://api.spotify.com/v1/tracks/7BwkDMUfGl0yttRXS13SAO,audio_features,spotify:track:7BwkDMUfGl0yttRXS13SAO,0.886
238,,,,,,,0.343,https://api.spotify.com/v1/audio-analysis/3wJHCry960drNlAUGrJLmz,0.679,198971.0,0.834,3wJHCry960drNlAUGrJLmz,5.74e-06,5.0,0.119,-3.223,1.0,0.032,139.996,4.0,https://api.spotify.com/v1/tracks/3wJHCry960drNlAUGrJLmz,audio_features,spotify:track:3wJHCry960drNlAUGrJLmz,0.962
239,,,,,,,0.0512,https://api.spotify.com/v1/audio-analysis/46gSY0U7ZZCmd7EuJuo15N,0.625,316187.0,0.86,46gSY0U7ZZCmd7EuJuo15N,0.0,1.0,0.408,-4.456,1.0,0.0314,129.064,4.0,https://api.spotify.com/v1/tracks/46gSY0U7ZZCmd7EuJuo15N,audio_features,spotify:track:46gSY0U7ZZCmd7EuJuo15N,0.533
240,,,,,,,0.0028,https://api.spotify.com/v1/audio-analysis/2H3bOGOE50qEo5wAYoJiwL,0.422,266520.0,0.918,2H3bOGOE50qEo5wAYoJiwL,0.0,7.0,0.0409,-3.347,1.0,0.069,168.029,4.0,https://api.spotify.com/v1/tracks/2H3bOGOE50qEo5wAYoJiwL,audio_features,spotify:track:2H3bOGOE50qEo5wAYoJiwL,0.469
241,,,,,,,0.004,https://api.spotify.com/v1/audio-analysis/2Voyeocqa1y0nOWGdNrqM6,0.541,288900.0,0.848,2Voyeocqa1y0nOWGdNrqM6,0.0,0.0,0.0849,-4.301,1.0,0.0495,125.914,4.0,https://api.spotify.com/v1/tracks/2Voyeocqa1y0nOWGdNrqM6,audio_features,spotify:track:2Voyeocqa1y0nOWGdNrqM6,0.393
242,,,,,,,0.795,https://api.spotify.com/v1/audio-analysis/3uvKKlXOY3jEcFiUXIClMR,0.552,227480.0,0.391,3uvKKlXOY3jEcFiUXIClMR,0.000399,5.0,0.0922,-7.803,1.0,0.0277,72.07,4.0,https://api.spotify.com/v1/tracks/3uvKKlXOY3jEcFiUXIClMR,audio_features,spotify:track:3uvKKlXOY3jEcFiUXIClMR,0.221
243,,,,,,,0.0122,https://api.spotify.com/v1/audio-analysis/2FXd6kKCtBIc6UfN1gH1pA,0.697,213886.0,0.874,2FXd6kKCtBIc6UfN1gH1pA,0.0,5.0,0.627,-2.15,0.0,0.045,132.022,4.0,https://api.spotify.com/v1/tracks/2FXd6kKCtBIc6UfN1gH1pA,audio_features,spotify:track:2FXd6kKCtBIc6UfN1gH1pA,0.775
244,,,,,,,0.427,https://api.spotify.com/v1/audio-analysis/0V2axJ946WH1vt9t5SGMLV,0.586,288507.0,0.632,0V2axJ946WH1vt9t5SGMLV,0.0,0.0,0.109,-4.714,1.0,0.0268,125.94,4.0,https://api.spotify.com/v1/tracks/0V2axJ946WH1vt9t5SGMLV,audio_features,spotify:track:0V2axJ946WH1vt9t5SGMLV,0.391
245,,,,,,,0.0575,https://api.spotify.com/v1/audio-analysis/1iWHabUgUuuKLBa0TzTHfk,0.302,242956.0,0.414,1iWHabUgUuuKLBa0TzTHfk,0.0,2.0,0.0861,-8.16,1.0,0.0319,110.508,4.0,https://api.spotify.com/v1/tracks/1iWHabUgUuuKLBa0TzTHfk,audio_features,spotify:track:1iWHabUgUuuKLBa0TzTHfk,0.105
246,,,,,,,0.00345,https://api.spotify.com/v1/audio-analysis/278JqkBGkjDovOYAwE8TW7,0.514,324633.0,0.791,278JqkBGkjDovOYAwE8TW7,0.0,3.0,0.141,-1.927,1.0,0.0318,96.966,4.0,https://api.spotify.com/v1/tracks/278JqkBGkjDovOYAwE8TW7,audio_features,spotify:track:278JqkBGkjDovOYAwE8TW7,0.482
247,,,,,,,0.0107,https://api.spotify.com/v1/audio-analysis/29fRTIKsJhLUJoldM89GZS,0.767,171387.0,0.681,29fRTIKsJhLUJoldM89GZS,0.0,2.0,0.0707,-5.794,1.0,0.0501,85.003,4.0,https://api.spotify.com/v1/tracks/29fRTIKsJhLUJoldM89GZS,audio_features,spotify:track:29fRTIKsJhLUJoldM89GZS,0.726
248,,,,,,,0.225,https://api.spotify.com/v1/audio-analysis/5viFjDGTnrApmUY5c8qkfw,0.395,175594.0,0.375,5viFjDGTnrApmUY5c8qkfw,0.0,0.0,0.145,-7.948,1.0,0.034,121.04,4.0,https://api.spotify.com/v1/tracks/5viFjDGTnrApmUY5c8qkfw,audio_features,spotify:track:5viFjDGTnrApmUY5c8qkfw,0.131
249,,,,,,,0.225,https://api.spotify.com/v1/audio-analysis/05CwHjIk71RXVU40boRMnR,0.591,217653.0,0.702,05CwHjIk71RXVU40boRMnR,0.0,7.0,0.414,-5.59,1.0,0.0289,104.003,4.0,https://api.spotify.com/v1/tracks/05CwHjIk71RXVU40boRMnR,audio_features,spotify:track:05CwHjIk71RXVU40boRMnR,0.501
250,,,,,,,0.194,https://api.spotify.com/v1/audio-analysis/5PYQUBXc7NYeI1obMKSJK0,0.77,223523.0,0.882,5PYQUBXc7NYeI1obMKSJK0,0.0,8.0,0.316,-4.792,1.0,0.0602,99.991,4.0,https://api.spotify.com/v1/tracks/5PYQUBXc7NYeI1obMKSJK0,audio_features,spotify:track:5PYQUBXc7NYeI1obMKSJK0,0.385
251,,,,,,,0.0162,https://api.spotify.com/v1/audio-analysis/0kA7SWxWPYqSyIbMl51X5b,0.449,322587.0,0.872,0kA7SWxWPYqSyIbMl51X5b,0.0,11.0,0.188,-4.744,1.0,0.0747,144.128,4.0,https://api.spotify.com/v1/tracks/0kA7SWxWPYqSyIbMl51X5b,audio_features,spotify:track:0kA7SWxWPYqSyIbMl51X5b,0.523
252,,,,,,,0.209,https://api.spotify.com/v1/audio-analysis/3hBAYbAECEix9raaTq8S3H,0.431,269787.0,0.598,3hBAYbAECEix9raaTq8S3H,0.0,7.0,0.218,-3.733,1.0,0.0296,76.18,4.0,https://api.spotify.com/v1/tracks/3hBAYbAECEix9raaTq8S3H,audio_features,spotify:track:3hBAYbAECEix9raaTq8S3H,0.356
253,,,,,,,0.0439,https://api.spotify.com/v1/audio-analysis/5COO2JgOmHIJ2jsXFwflz8,0.868,217651.0,0.728,5COO2JgOmHIJ2jsXFwflz8,0.0,6.0,0.0975,-3.338,0.0,0.11,112.006,4.0,https://api.spotify.com/v1/tracks/5COO2JgOmHIJ2jsXFwflz8,audio_features,spotify:track:5COO2JgOmHIJ2jsXFwflz8,0.616
254,,,,,,,0.188,https://api.spotify.com/v1/audio-analysis/45jGOHwYKgsRYbAJ8DR61d,0.523,308147.0,0.445,45jGOHwYKgsRYbAJ8DR61d,0.0,10.0,0.18,-6.359,1.0,0.0329,78.957,4.0,https://api.spotify.com/v1/tracks/45jGOHwYKgsRYbAJ8DR61d,audio_features,spotify:track:45jGOHwYKgsRYbAJ8DR61d,0.336
255,,,,,,,0.0178,https://api.spotify.com/v1/audio-analysis/3QIAwtEEDOrv0g5NKCGrXZ,0.519,286053.0,0.713,3QIAwtEEDOrv0g5NKCGrXZ,0.0,2.0,0.353,-3.612,1.0,0.0324,159.963,4.0,https://api.spotify.com/v1/tracks/3QIAwtEEDOrv0g5NKCGrXZ,audio_features,spotify:track:3QIAwtEEDOrv0g5NKCGrXZ,0.505
256,,,,,,,0.0142,https://api.spotify.com/v1/audio-analysis/2GICOigS4ByugDisRegs3M,0.415,369320.0,0.857,2GICOigS4ByugDisRegs3M,0.0,1.0,0.0772,-1.696,1.0,0.048,178.919,4.0,https://api.spotify.com/v1/tracks/2GICOigS4ByugDisRegs3M,audio_features,spotify:track:2GICOigS4ByugDisRegs3M,0.663
257,,,,,,,0.0932,https://api.spotify.com/v1/audio-analysis/7ztdl6cnbJgHRdMkKldkts,0.641,271160.0,0.618,7ztdl6cnbJgHRdMkKldkts,0.0,0.0,0.155,-4.269,1.0,0.0259,90.032,4.0,https://api.spotify.com/v1/tracks/7ztdl6cnbJgHRdMkKldkts,audio_features,spotify:track:7ztdl6cnbJgHRdMkKldkts,0.338
258,,,,,,,0.025,https://api.spotify.com/v1/audio-analysis/7M3TZDUNvaNBo0qtWVaZif,0.559,217387.0,0.806,7M3TZDUNvaNBo0qtWVaZif,0.0,0.0,0.0433,-2.461,1.0,0.0498,160.019,4.0,https://api.spotify.com/v1/tracks/7M3TZDUNvaNBo0qtWVaZif,audio_features,spotify:track:7M3TZDUNvaNBo0qtWVaZif,0.632
259,,,,,,,0.137,https://api.spotify.com/v1/audio-analysis/0bdYJCO9clK9ew61Z7GqMf,0.746,208347.0,0.773,0bdYJCO9clK9ew61Z7GqMf,0.0,11.0,0.771,-5.04,1.0,0.0442,100.993,4.0,https://api.spotify.com/v1/tracks/0bdYJCO9clK9ew61Z7GqMf,audio_features,spotify:track:0bdYJCO9clK9ew61Z7GqMf,0.733
260,,,,,,,0.473,https://api.spotify.com/v1/audio-analysis/6vBdBCoOhKHiYDDOcorfNo,0.593,174960.0,0.645,6vBdBCoOhKHiYDDOcorfNo,0.0,5.0,0.108,-3.71,1.0,0.0809,149.853,4.0,https://api.spotify.com/v1/tracks/6vBdBCoOhKHiYDDOcorfNo,audio_features,spotify:track:6vBdBCoOhKHiYDDOcorfNo,0.183
261,,,,,,,0.0241,https://api.spotify.com/v1/audio-analysis/76flsS3UnNr7UQIz6JmVT3,0.379,262693.0,0.653,76flsS3UnNr7UQIz6JmVT3,0.0,6.0,0.196,-6.247,1.0,0.0338,179.964,4.0,https://api.spotify.com/v1/tracks/76flsS3UnNr7UQIz6JmVT3,audio_features,spotify:track:76flsS3UnNr7UQIz6JmVT3,0.303
262,,,,,,,0.0178,https://api.spotify.com/v1/audio-analysis/4zXRMjTaeflesB3Ih4eHnJ,0.615,214573.0,0.841,4zXRMjTaeflesB3Ih4eHnJ,0.0,11.0,0.133,-5.352,1.0,0.0416,126.026,4.0,https://api.spotify.com/v1/tracks/4zXRMjTaeflesB3Ih4eHnJ,audio_features,spotify:track:4zXRMjTaeflesB3Ih4eHnJ,0.316
263,,,,,,,0.0107,https://api.spotify.com/v1/audio-analysis/7DW5Dro8AHE7x19COl26E3,0.547,205013.0,0.949,7DW5Dro8AHE7x19COl26E3,0.0,8.0,0.377,-3.039,1.0,0.0841,97.041,4.0,https://api.spotify.com/v1/tracks/7DW5Dro8AHE7x19COl26E3,audio_features,spotify:track:7DW5Dro8AHE7x19COl26E3,0.783
264,,,,,,,0.207,https://api.spotify.com/v1/audio-analysis/5Tj1wsJ6wE3Mf1MD0uKGnu,0.652,261333.0,0.806,5Tj1wsJ6wE3Mf1MD0uKGnu,5.53e-05,0.0,0.135,-3.203,1.0,0.0277,97.053,4.0,https://api.spotify.com/v1/tracks/5Tj1wsJ6wE3Mf1MD0uKGnu,audio_features,spotify:track:5Tj1wsJ6wE3Mf1MD0uKGnu,0.732
265,,,,,,,0.335,https://api.spotify.com/v1/audio-analysis/4bK6qPvD4xB8npRkZa1a55,0.514,258680.0,0.602,4bK6qPvD4xB8npRkZa1a55,0.0,1.0,0.117,-4.225,1.0,0.027,169.871,4.0,https://api.spotify.com/v1/tracks/4bK6qPvD4xB8npRkZa1a55,audio_features,spotify:track:4bK6qPvD4xB8npRkZa1a55,0.527
266,,,,,,,0.307,https://api.spotify.com/v1/audio-analysis/2gasr6aemUqZIBBN05EO03,0.719,270867.0,0.718,2gasr6aemUqZIBBN05EO03,0.000178,2.0,0.0846,-4.996,1.0,0.0316,153.937,4.0,https://api.spotify.com/v1/tracks/2gasr6aemUqZIBBN05EO03,audio_features,spotify:track:2gasr6aemUqZIBBN05EO03,0.693
267,,,,,,,0.0427,https://api.spotify.com/v1/audio-analysis/22vgEDb5hykfaTwLuskFGD,0.842,181027.0,0.734,22vgEDb5hykfaTwLuskFGD,0.0,1.0,0.106,-5.065,0.0,0.0588,137.958,4.0,https://api.spotify.com/v1/tracks/22vgEDb5hykfaTwLuskFGD,audio_features,spotify:track:22vgEDb5hykfaTwLuskFGD,0.952
268,,,,,,,0.0623,https://api.spotify.com/v1/audio-analysis/5icOoE6VgqFKohjWWNp0Ac,0.791,156347.0,0.565,5icOoE6VgqFKohjWWNp0Ac,0.0,5.0,0.156,-3.933,0.0,0.0439,99.961,4.0,https://api.spotify.com/v1/tracks/5icOoE6VgqFKohjWWNp0Ac,audio_features,spotify:track:5icOoE6VgqFKohjWWNp0Ac,0.181
269,,,,,,,0.272,https://api.spotify.com/v1/audio-analysis/2x0RZdkZcD8QRI53XT4GI5,0.802,157202.0,0.645,2x0RZdkZcD8QRI53XT4GI5,0.0,5.0,0.119,-6.181,0.0,0.0715,100.001,4.0,https://api.spotify.com/v1/tracks/2x0RZdkZcD8QRI53XT4GI5,audio_features,spotify:track:2x0RZdkZcD8QRI53XT4GI5,0.376
270,,,,,,,0.32,https://api.spotify.com/v1/audio-analysis/4pUCKHjJ4Ijewc37rRrvHn,0.738,189052.0,0.861,4pUCKHjJ4Ijewc37rRrvHn,0.00175,2.0,0.325,-4.141,1.0,0.237,131.974,4.0,https://api.spotify.com/v1/tracks/4pUCKHjJ4Ijewc37rRrvHn,audio_features,spotify:track:4pUCKHjJ4Ijewc37rRrvHn,0.58
271,,,,,,,0.78,https://api.spotify.com/v1/audio-analysis/6g93YtKKHU2H1qIqhLIL0Y,0.619,207360.0,0.534,6g93YtKKHU2H1qIqhLIL0Y,0.0,1.0,0.331,-5.974,1.0,0.0344,96.986,4.0,https://api.spotify.com/v1/tracks/6g93YtKKHU2H1qIqhLIL0Y,audio_features,spotify:track:6g93YtKKHU2H1qIqhLIL0Y,0.792
272,,,,,,,0.00174,https://api.spotify.com/v1/audio-analysis/4tuaME3Py58eaeIEMOvzID,0.549,238918.0,0.939,4tuaME3Py58eaeIEMOvzID,0.0,7.0,0.32,-3.19,1.0,0.0577,97.451,4.0,https://api.spotify.com/v1/tracks/4tuaME3Py58eaeIEMOvzID,audio_features,spotify:track:4tuaME3Py58eaeIEMOvzID,0.579
273,,,,,,,0.0144,https://api.spotify.com/v1/audio-analysis/5HXCP7b8k64WdZ1G0Bbc13,0.71,239133.0,0.988,5HXCP7b8k64WdZ1G0Bbc13,0.0,7.0,0.102,-1.594,1.0,0.0641,139.56,4.0,https://api.spotify.com/v1/tracks/5HXCP7b8k64WdZ1G0Bbc13,audio_features,spotify:track:5HXCP7b8k64WdZ1G0Bbc13,0.929
274,,,,,,,0.244,https://api.spotify.com/v1/audio-analysis/69jrtjVjyzRyPCDg0dHYCX,0.601,194120.0,0.901,69jrtjVjyzRyPCDg0dHYCX,0.0,1.0,0.0711,-2.516,1.0,0.0353,111.035,4.0,https://api.spotify.com/v1/tracks/69jrtjVjyzRyPCDg0dHYCX,audio_features,spotify:track:69jrtjVjyzRyPCDg0dHYCX,0.53
275,,,,,,,0.113,https://api.spotify.com/v1/audio-analysis/1mWN1USPKg632qQXG9sfDL,0.425,235867.0,0.916,1mWN1USPKg632qQXG9sfDL,0.000398,8.0,0.108,-2.909,1.0,0.118,199.694,4.0,https://api.spotify.com/v1/tracks/1mWN1USPKg632qQXG9sfDL,audio_features,spotify:track:1mWN1USPKg632qQXG9sfDL,0.659
276,,,,,,,0.035,https://api.spotify.com/v1/audio-analysis/6YcvfXy4wTvjaIniIBuh30,0.601,319160.0,0.688,6YcvfXy4wTvjaIniIBuh30,0.0,9.0,0.0978,-5.255,1.0,0.0288,98.015,4.0,https://api.spotify.com/v1/tracks/6YcvfXy4wTvjaIniIBuh30,audio_features,spotify:track:6YcvfXy4wTvjaIniIBuh30,0.252
277,,,,,,,0.00225,https://api.spotify.com/v1/audio-analysis/0BOHIMI5EvhGuZSkWLwxIP,0.493,176947.0,0.729,0BOHIMI5EvhGuZSkWLwxIP,0.0,8.0,0.37,-5.157,1.0,0.0434,90.134,4.0,https://api.spotify.com/v1/tracks/0BOHIMI5EvhGuZSkWLwxIP,audio_features,spotify:track:0BOHIMI5EvhGuZSkWLwxIP,0.34
278,,,,,,,0.0151,https://api.spotify.com/v1/audio-analysis/27VzBf5TfcPrhoylqxQ46v,0.436,321760.0,0.705,27VzBf5TfcPrhoylqxQ46v,0.0,7.0,0.142,-3.808,1.0,0.0538,159.972,4.0,https://api.spotify.com/v1/tracks/27VzBf5TfcPrhoylqxQ46v,audio_features,spotify:track:27VzBf5TfcPrhoylqxQ46v,0.439
279,,,,,,,0.467,https://api.spotify.com/v1/audio-analysis/0XPsOSYzDJZJArevQNm2AR,0.474,208801.0,0.489,0XPsOSYzDJZJArevQNm2AR,0.0,6.0,0.119,-7.625,0.0,0.0342,124.844,4.0,https://api.spotify.com/v1/tracks/0XPsOSYzDJZJArevQNm2AR,audio_features,spotify:track:0XPsOSYzDJZJArevQNm2AR,0.23
280,,,,,,,0.238,https://api.spotify.com/v1/audio-analysis/2pfu1oCILxjP2ijdX6PDuJ,0.641,236027.0,0.932,2pfu1oCILxjP2ijdX6PDuJ,2.41e-06,5.0,0.0772,-1.828,1.0,0.122,149.872,4.0,https://api.spotify.com/v1/tracks/2pfu1oCILxjP2ijdX6PDuJ,audio_features,spotify:track:2pfu1oCILxjP2ijdX6PDuJ,0.782
281,,,,,,,0.213,https://api.spotify.com/v1/audio-analysis/6Qq8UOS6QzeSYFUVXC5wEB,0.551,222122.0,0.768,6Qq8UOS6QzeSYFUVXC5wEB,0.0,4.0,0.257,-5.147,1.0,0.0386,100.037,4.0,https://api.spotify.com/v1/tracks/6Qq8UOS6QzeSYFUVXC5wEB,audio_features,spotify:track:6Qq8UOS6QzeSYFUVXC5wEB,0.35
282,,,,,,,0.663,https://api.spotify.com/v1/audio-analysis/7w4l1k876FotjQ9UAi8sqn,0.4,175600.0,0.383,7w4l1k876FotjQ9UAi8sqn,0.0,0.0,0.113,-8.394,1.0,0.0345,121.812,4.0,https://api.spotify.com/v1/tracks/7w4l1k876FotjQ9UAi8sqn,audio_features,spotify:track:7w4l1k876FotjQ9UAi8sqn,0.118
283,,,,,,,,,,,,,,,,,,,,,,,,
284,,,,,,,0.0291,https://api.spotify.com/v1/audio-analysis/4MsUsFfWseB9M2plGJyuIw,0.614,193040.0,0.839,4MsUsFfWseB9M2plGJyuIw,0.0,0.0,0.112,-4.143,1.0,0.0702,182.123,4.0,https://api.spotify.com/v1/tracks/4MsUsFfWseB9M2plGJyuIw,audio_features,spotify:track:4MsUsFfWseB9M2plGJyuIw,0.657
285,,,,,,,0.0715,https://api.spotify.com/v1/audio-analysis/0vrmHPfoBadXVr2n0m1aqZ,0.592,277262.0,0.873,0vrmHPfoBadXVr2n0m1aqZ,0.00982,9.0,0.142,-5.65,1.0,0.0275,122.011,4.0,https://api.spotify.com/v1/tracks/0vrmHPfoBadXVr2n0m1aqZ,audio_features,spotify:track:0vrmHPfoBadXVr2n0m1aqZ,0.516
286,,,,,,,0.00257,https://api.spotify.com/v1/audio-analysis/6FHgHDXiGnRfhrSok9xAz3,0.553,207369.0,0.968,6FHgHDXiGnRfhrSok9xAz3,0.0,6.0,0.28,-2.57,1.0,0.0534,127.077,4.0,https://api.spotify.com/v1/tracks/6FHgHDXiGnRfhrSok9xAz3,audio_features,spotify:track:6FHgHDXiGnRfhrSok9xAz3,0.862
287,,,,,,,0.0514,https://api.spotify.com/v1/audio-analysis/184XtKkzoAl83quIarUAJP,0.702,237685.0,0.913,184XtKkzoAl83quIarUAJP,3.71e-06,11.0,0.166,-2.977,1.0,0.0374,137.982,4.0,https://api.spotify.com/v1/tracks/184XtKkzoAl83quIarUAJP,audio_features,spotify:track:184XtKkzoAl83quIarUAJP,0.735
288,,,,,,,0.0588,https://api.spotify.com/v1/audio-analysis/5bIqpSL4zYypm5yhsOy7wX,0.462,234877.0,0.783,5bIqpSL4zYypm5yhsOy7wX,0.0,3.0,0.285,-2.799,1.0,0.031,167.011,4.0,https://api.spotify.com/v1/tracks/5bIqpSL4zYypm5yhsOy7wX,audio_features,spotify:track:5bIqpSL4zYypm5yhsOy7wX,0.462
289,,,,,,,0.322,https://api.spotify.com/v1/audio-analysis/7mlHSPccMPEiGYxWUqEURC,0.563,292307.0,0.908,7mlHSPccMPEiGYxWUqEURC,1.05e-05,7.0,0.52,-2.528,1.0,0.0319,132.023,4.0,https://api.spotify.com/v1/tracks/7mlHSPccMPEiGYxWUqEURC,audio_features,spotify:track:7mlHSPccMPEiGYxWUqEURC,0.343
290,,,,,,,0.579,https://api.spotify.com/v1/audio-analysis/0mf82mK5aeZm4vN9HM2InQ,0.303,311453.0,0.452,0mf82mK5aeZm4vN9HM2InQ,0.0,5.0,0.0847,-5.877,1.0,0.0341,71.409,3.0,https://api.spotify.com/v1/tracks/0mf82mK5aeZm4vN9HM2InQ,audio_features,spotify:track:0mf82mK5aeZm4vN9HM2InQ,0.253
291,,,,,,,0.447,https://api.spotify.com/v1/audio-analysis/1sIIlVrnPhrvmTrHtzM7tV,0.502,307067.0,0.632,1sIIlVrnPhrvmTrHtzM7tV,0.0,0.0,0.103,-4.612,1.0,0.0273,152.014,4.0,https://api.spotify.com/v1/tracks/1sIIlVrnPhrvmTrHtzM7tV,audio_features,spotify:track:1sIIlVrnPhrvmTrHtzM7tV,0.308
292,,,,,,,0.00267,https://api.spotify.com/v1/audio-analysis/3aW0ds4A4tSQDIp75FqWTo,0.557,242334.0,0.719,3aW0ds4A4tSQDIp75FqWTo,0.0,2.0,0.306,-4.515,0.0,0.0372,77.501,4.0,https://api.spotify.com/v1/tracks/3aW0ds4A4tSQDIp75FqWTo,audio_features,spotify:track:3aW0ds4A4tSQDIp75FqWTo,0.344
